x,z,ee
35.5,10,5.594849798
35.5,10.5,5.453494742
35.5,11,5.312769221
35.5,11.5,5.173192128
35.5,12,5.035215816
35.5,12.5,4.89922866
35.5,13,4.765558746
35.5,13.5,4.634478316
35.5,14,4.506208652
35.5,14.5,4.38092514
35.5,15,4.25876231
35.5,15.5,4.139818715
35.5,16,4.024161536
35.5,16.5,3.911830861
35.5,17,3.802843589
35.5,17.5,3.697196959
35.5,18,3.594871695
35.5,18.5,3.495834792
35.5,19,3.400041959
35.5,19.5,3.307439748
35.5,20,3.217967392
36,-20,3.155075235
36,-19.5,3.240553659
36,-19,3.328905986
36,-18.5,3.420176827
36,-18,3.514402856
36,-17.5,3.611611075
36,-17,3.711816846
36,-16.5,3.815021643
36,-16,3.921210552
36,-15.5,4.030349456
36,-15,4.142381954
36,-14.5,4.257225985
36,-14,4.3747702
36,-13.5,4.494870123
36,-13,4.617344169
36,-12.5,4.741969624
36,-12,4.868478708
36,-11.5,4.996554917
36,-11,5.125829845
36,-10.5,5.255880749
36,-10,5.386229147
36,-9.5,5.516340769
36,-9,5.645627174
36,-8.5,5.773449325
36,-8,5.899123353
36,-7.5,6.021928627
36,-7,6.141118098
36,-6.5,6.255930697
36,-6,6.365605333
36,-5.5,6.469395827
36,-5,6.566585934
36,-4.5,6.656503471
36,-4,6.73853259
36,-3.5,6.812123333
36,-3,6.876797875
36,-2.5,6.93215324
36,-2,6.977860685
36,-1.5,7.013662377
36,-1,7.039366314
36,-0.5,7.054840661
36,0,7.060008662
36,0.5,7.054845131
36,1,7.039375205
36,1.5,7.013675595
36,2,6.977878092
36,2.5,6.932174653
36,3,6.876823075
36,3.5,6.812152064
36,4,6.738564568
36,4.5,6.656538387
36,5,6.566623463
36,5.5,6.469435634
36,6,6.365647078
36,6.5,6.255974043
36,7,6.141162716
36,7.5,6.021974202
36,8,5.899169588
36,8.5,5.773495943
36,9,5.645673923
36,9.5,5.51638742
36,10,5.386275498
36,10.5,5.255926622
36,11,5.125875087
36,11.5,4.996599398
36,12,4.86852232
36,12.5,4.74201228
36,13,4.617385799
36,13.5,4.494910672
36,14,4.374809629
36,14.5,4.257264267
36,15,4.142419073
36,15.5,4.030385404
36,16,3.921245331
36,16.5,3.815055261
36,17,3.711849315
36,17.5,3.611642413
36,18,3.514433083
36,18.5,3.420205968
36,19,3.328934067
36,19.5,3.240580708
36,20,3.15510128
36.5,-20,3.093102942
36.5,-19.5,3.174721983
36.5,-19,3.258976153
36.5,-18.5,3.345896036
36.5,-18,3.43550389
36.5,-17.5,3.52781204
36.5,-17,3.622821067
36.5,-16.5,3.720517785
36.5,-16,3.82087299
36.5,-15.5,3.923838994
36.5,-15,4.029346941
36.5,-14.5,4.137303921
36.5,-14,4.247589918
36.5,-13.5,4.36005464
36.5,-13,4.474514296
36.5,-12.5,4.590748414
36.5,-12,4.70849683
36.5,-11.5,4.827456979
36.5,-11,4.947281692
36.5,-10.5,5.067577675
36.5,-10,5.187904921
36.5,-9.5,5.30777727
36.5,-9,5.426664349
36.5,-8.5,5.543995083
36.5,-8,5.65916291
36.5,-7.5,5.771532752
36.5,-7,5.880449669
36.5,-6.5,5.985248982
36.5,-6,6.08526751
36.5,-5.5,6.179855413
36.5,-5,6.268388008
36.5,-4.5,6.350276886
36.5,-4,6.42497965
36.5,-3.5,6.492007695
36.5,-3,6.55093165
36.5,-2.5,6.601384329
36.5,-2,6.643061337
36.5,-1.5,6.675719745
36.5,-1,6.699175469
36.5,-0.5,6.713300101
36.5,0,6.718017971
36.5,0.5,6.713304089
36.5,1,6.699183404
36.5,1.5,6.675731547
36.5,2,6.643076886
36.5,2.5,6.60140347
36.5,3,6.550954195
36.5,3.5,6.492033424
36.5,4,6.42500832
36.5,4.5,6.350308234
36.5,5,6.268421754
36.5,5.5,6.179891268
36.5,6,6.085305181
36.5,6.5,5.985288177
36.5,7,5.880490102
36.5,7.5,5.771574146
36.5,8,5.659205002
36.5,8.5,5.544037627
36.5,9,5.426707119
36.5,9.5,5.307820059
36.5,10,5.187947543
36.5,10.5,5.067619965
36.5,11,4.947323506
36.5,11.5,4.827498193
36.5,12,4.708537338
36.5,12.5,4.590788129
36.5,13,4.474553145
36.5,13.5,4.360092567
36.5,14,4.247626878
36.5,14.5,4.137339881
36.5,15,4.02938188
36.5,15.5,3.923872898
36.5,16,3.820905853
36.5,16.5,3.720549608
36.5,17,3.622851856
36.5,17.5,3.527841805
36.5,18,3.435532646
36.5,18.5,3.345923801
36.5,19,3.259002946
36.5,19.5,3.174747826
36.5,20,3.093127858
37,-20,3.03210738
37,-19.5,3.110002958
37,-19,3.190311474
37,-18.5,3.273051418
37,-18,3.358232761
37,-17.5,3.44585548
37,-17,3.53590791
37,-16.5,3.628364933
37,-16,3.723185985
37,-15.5,3.8203129
37,-15,3.919667597
37,-14.5,4.021149631
37,-14,4.124633651
37,-13.5,4.229966792
37,-13,4.336966098
37,-12.5,4.44541603
37,-12,4.555066187
37,-11.5,4.665629345
37,-11,4.77677998
37,-10.5,4.888153422
37,-10,4.999345814
37,-9.5,5.109915046
37,-9,5.219382826
37,-8.5,5.327238
37,-8,5.432941212
37,-7.5,5.5359309
37,-7,5.63563054
37,-6.5,5.731456971
37,-6,5.822829493
37,-5.5,5.909179368
37,-5,5.989959253
37,-4.5,6.064652093
37,-4,6.132778988
37,-3.5,6.193905653
37,-3,6.24764719
37,-2.5,6.293671095
37,-2,6.331698576
37,-1.5,6.361504471
37,-1,6.382916164
37,-0.5,6.39581202
37,0,6.400119812
37,0.5,6.395815588
37,1,6.382923265
37,1.5,6.361515035
37,2,6.331712503
37,2.5,6.293688249
37,3,6.247667411
37,3.5,6.193928752
37,4,6.132804757
37,4.5,6.064680305
37,5,5.989989667
37,5.5,5.909211735
37,6,5.82286356
37,6.5,5.731492482
37,7,5.635667246
37,7.5,5.535968558
37,8,5.432979591
37,8.5,5.327276879
37,9,5.219422002
37,9.5,5.109954333
37,10,4.99938504
37,10.5,4.888192436
37,11,4.776818647
37,11.5,4.665667546
37,12,4.555103821
37,12.5,4.445453011
37,13,4.337002353
37,13.5,4.230002263
37,14,4.12466829
37,14.5,4.021183403
37,15,3.919700474
37,15.5,3.820344864
37,16,3.723217024
37,16.5,3.628395042
37,17,3.53593709
37,17.5,3.445883735
37,18,3.358260101
37,18.5,3.273077854
37,19,3.190337021
37,19.5,3.110027632
37,20,3.0321312
37.5,-20,2.972161551
37.5,-19.5,3.046470846
37.5,-19,3.122986813
37.5,-18.5,3.201717593
37.5,-18,3.282662774
37.5,-17.5,3.365812044
37.5,-17,3.451143712
37.5,-16.5,3.538623094
37.5,-16,3.628200763
37.5,-15.5,3.719810681
37.5,-15,3.813368217
37.5,-14.5,3.90876809
37.5,-14,4.005882256
37.5,-13.5,4.104557795
37.5,-13,4.204614854
37.5,-12.5,4.305844728
37.5,-12,4.408008151
37.5,-11.5,4.510833926
37.5,-11,4.614017982
37.5,-10.5,4.717223013
37.5,-10,4.820078801
37.5,-9.5,4.922183363
37.5,-9,5.023105027
37.5,-8.5,5.122385508
37.5,-8,5.21954403
37.5,-7.5,5.314082482
37.5,-7,5.405491502
37.5,-6.5,5.493257365
37.5,-6,5.576869418
37.5,-5.5,5.655827787
37.5,-5,5.729651018
37.5,-4.5,5.797883286
37.5,-4,5.860100864
37.5,-3.5,5.91591755
37.5,-3,5.964988881
37.5,-2.5,6.007015064
37.5,-2,6.041742676
37.5,-1.5,6.068965321
37.5,-1,6.088523509
37.5,-0.5,6.100304073
37.5,0,6.10423948
37.5,0.5,6.100307274
37.5,1,6.088529879
37.5,1.5,6.068974802
37.5,2,6.04175518
37.5,2.5,6.007030476
37.5,3,5.965007062
37.5,3.5,5.915938339
37.5,4,5.86012408
37.5,4.5,5.797908734
37.5,5,5.72967849
37.5,5.5,5.655857068
37.5,6,5.576900287
37.5,6.5,5.4932896
37.5,7,5.405524884
37.5,7.5,5.314116798
37.5,8,5.219579074
37.5,8.5,5.122421084
37.5,9,5.023140954
37.5,9.5,4.922219471
37.5,10,4.820114933
37.5,10.5,4.71725903
37.5,11,4.614053758
37.5,11.5,4.51086935
37.5,12,4.408043126
37.5,12.5,4.30587917
37.5,13,4.204648692
37.5,13.5,4.104590969
37.5,14,4.005914718
37.5,14.5,3.908799801
37.5,15,3.813399146
37.5,15.5,3.719840806
37.5,16,3.628230068
37.5,16.5,3.53865157
37.5,17,3.451171354
37.5,17.5,3.365838852
37.5,18,3.282688752
37.5,18.5,3.201742749
37.5,19,3.123011157
37.5,19.5,3.046494391
37.5,20,2.972184309
38,-20,2.913328034
38,-19.5,2.984188444
38,-19,3.057064454
38,-18.5,3.131955424
38,-18,3.208852249
38,-17.5,3.287736141
38,-17,3.368577312
38,-16.5,3.451333541
38,-16,3.53594866
38,-15.5,3.622350932
38,-15,3.710451379
38,-14.5,3.800142053
38,-14,3.8912943
38,-13.5,3.983757057
38,-13,4.077355234
38,-12.5,4.171888242
38,-12,4.267128752
38,-11.5,4.362821759
38,-11,4.45868405
38,-10.5,4.554404175
38,-10,4.649643008
38,-9.5,4.744034994
38,-9,4.837190161
38,-8.5,4.928696925
38,-8,5.018125725
38,-7.5,5.105033452
38,-7,5.188968587
38,-6.5,5.269476935
38,-6,5.346107753
38,-5.5,5.418420081
38,-5,5.485988991
38,-4.5,5.548411527
38,-4,5.605312079
38,-3.5,5.656346996
38,-3,5.701208318
38,-2.5,5.73962655
38,-2,5.771372531
38,-1.5,5.796258505
38,-1,5.81413857
38,-0.5,5.82490871
38,0,5.828506631
38,0.5,5.824911587
38,1,5.814144299
38,1.5,5.796267034
38,2,5.771383784
38,2.5,5.739640429
38,3,5.701224704
38,3.5,5.656365748
38,4,5.605333042
38,4.5,5.548434533
38,5,5.486013859
38,5.5,5.418446624
38,6,5.346135778
38,6.5,5.269506249
38,7,5.188998998
38,7.5,5.105064771
38,8,5.01815777
38,8.5,4.928729522
38,9,4.837223146
38,9.5,4.744068214
38,10,4.64967632
38,10.5,4.554437451
38,11,4.458717173
38,11.5,4.362854624
38,12,4.267161268
38,12.5,4.171920328
38,13,4.07738682
38,13.5,3.983788085
38,14,3.89132472
38,14.5,3.800171825
38,15,3.71048047
38,15.5,3.622379317
38,16,3.535976319
38,16.5,3.451360463
38,17,3.368603486
38,17.5,3.287761565
38,18,3.208876923
38,18.5,3.13197935
38,19,3.057087639
38,19.5,2.984210897
38,20,2.913349765
38.5,-20,2.855659666
38.5,-19.5,2.923207903
38.5,-19,2.99259509
38.5,-18.5,3.063813203
38.5,-18,3.136845934
38.5,-17.5,3.211667602
38.5,-17,3.288241986
38.5,-16.5,3.366521067
38.5,-16,3.446443714
38.5,-15.5,3.527934301
38.5,-15,3.61090129
38.5,-14.5,3.695235798
38.5,-14,3.780810177
38.5,-13.5,3.867476655
38.5,-13,3.955066071
38.5,-12.5,4.043386774
38.5,-12,4.132223733
38.5,-11.5,4.221337947
38.5,-11,4.310466202
38.5,-10.5,4.399321274
38.5,-10,4.487592638
38.5,-9.5,4.574947742
38.5,-9,4.661033907
38.5,-8.5,4.745480871
38.5,-8,4.827903981
38.5,-7.5,4.907908008
38.5,-7,4.985091504
38.5,-6.5,5.059051606
38.5,-6,5.129389141
38.5,-5.5,5.195713861
38.5,-5,5.25764963
38.5,-4.5,5.314839356
38.5,-4,5.366949518
38.5,-3.5,5.413674114
38.5,-3,5.454737963
38.5,-2.5,5.489899281
38.5,-2,5.51895159
38.5,-1.5,5.541724984
38.5,-1,5.558086902
38.5,-0.5,5.567942524
38.5,0,5.571234923
38.5,0.5,5.567945117
38.5,1,5.558092067
38.5,1.5,5.541732675
38.5,2,5.518961742
38.5,2.5,5.48991181
38.5,3,5.454752763
38.5,3.5,5.413691067
38.5,4,5.366968488
38.5,4.5,5.314860197
38.5,5,5.257672186
38.5,5.5,5.195737968
38.5,6,5.129414631
38.5,6.5,5.059078311
38.5,7,4.985119253
38.5,7.5,4.907936635
38.5,8,4.827933324
38.5,8.5,4.745510775
38.5,9,4.661064225
38.5,9.5,4.574978335
38.5,10,4.487623376
38.5,10.5,4.39935204
38.5,11,4.310496887
38.5,11.5,4.221368454
38.5,12,4.132253976
38.5,12.5,4.043416674
38.5,13,3.955095563
38.5,13.5,3.86750568
38.5,14,3.780838686
38.5,14.5,3.695263749
38.5,15,3.61092865
38.5,15.5,3.527961041
38.5,16,3.446469814
38.5,16.5,3.366546511
38.5,17,3.288266762
38.5,17.5,3.211691704
38.5,18,3.136869358
38.5,18.5,3.06383595
38.5,19,2.992617161
38.5,19.5,2.923229304
38.5,20,2.855680405
39,-20,2.799200236
39,-19.5,2.863571558
39,-19,2.929618808
39,-18.5,2.997327807
39,-18,3.066676353
39,-17.5,3.137633249
39,-17,3.210157268
39,-16.5,3.284196064
39,-16,3.359685036
39,-15.5,3.436546152
39,-15,3.514686759
39,-14.5,3.593998403
39,-14,3.674355677
39,-13.5,3.755615142
39,-13,3.83761436
39,-12.5,3.920171073
39,-12,4.003082605
39,-11.5,4.086125515
39,-11,4.169055574
39,-10.5,4.251608123
39,-10,4.333498856
39,-9.5,4.414425081
39,-9,4.494067491
39,-8.5,4.57209245
39,-8,4.6481548
39,-7.5,4.721901156
39,-7,4.792973614
39,-6.5,4.861013809
39,-6,4.925667194
39,-5.5,4.98658742
39,-5,5.043440668
39,-4.5,5.095909804
39,-4,5.143698204
39,-3.5,5.186533172
39,-3,5.224168844
39,-2.5,5.256388567
39,-2,5.283006738
39,-1.5,5.303870154
39,-1,5.318858941
39,-0.5,5.327887146
39,0,5.33090308
39,0.5,5.327889489
39,1,5.318863606
39,1.5,5.303877104
39,2,5.283015917
39,2.5,5.256399901
39,3,5.224182243
39,3.5,5.186548531
39,4,5.143715407
39,4.5,5.095928723
39,5,5.043461167
39,5.5,4.986609355
39,6,4.92569042
39,6.5,4.861038177
39,7,4.792998974
39,7.5,4.721927361
39,8,4.648181706
39,8.5,4.572119917
39,9,4.494095389
39,9.5,4.414453283
39,10,4.333527245
39,10.5,4.251636591
39,11,4.169084021
39,11.5,4.086153849
39,12,4.003110745
39,12.5,3.920198946
39,13,3.837641902
39,13.5,3.755642297
39,14,3.674382395
39,14.5,3.594024644
39,15,3.514712488
39,15.5,3.43657134
39,16,3.359709661
39,16.5,3.284220107
39,17,3.210180715
39,17.5,3.137656091
39,18,3.066698583
39,18.5,2.997349423
39,19,2.92963981
39,19.5,2.863591949
39,20,2.799220018
39.5,-20,2.743985177
39.5,-19.5,2.805312751
39.5,-19,2.868166042
39.5,-18.5,2.93252581
39.5,-18,2.998365099
39.5,-17.5,3.065648377
39.5,-17,3.134330637
39.5,-16.5,3.204356441
39.5,-16,3.275658955
39.5,-15.5,3.348158952
39.5,-15,3.421763821
39.5,-14.5,3.496366595
39.5,-14,3.571845032
39.5,-13.5,3.648060763
39.5,-13,3.724858563
39.5,-12.5,3.802065766
39.5,-12,3.879491872
39.5,-11.5,3.956928397
39.5,-11,4.034149002
39.5,-10.5,4.110909946
39.5,-10,4.186950906
39.5,-9.5,4.261996192
39.5,-9,4.335756379
39.5,-8.5,4.40793036
39.5,-8,4.478207815
39.5,-7.5,4.546272055
39.5,-7,4.611803206
39.5,-6.5,4.674481654
39.5,-6,4.733991658
39.5,-5.5,4.790025042
39.5,-5,4.842284853
39.5,-4.5,4.890488874
39.5,-4,4.9343729
39.5,-3.5,4.97369369
39.5,-3,5.008231538
39.5,-2.5,5.037792426
39.5,-2,5.062209767
39.5,-1.5,5.081345746
39.5,-1,5.095092304
39.5,-0.5,5.103371824
39.5,0,5.106137574
39.5,0.5,5.103373945
39.5,1,5.095096528
39.5,1.5,5.081352041
39.5,2,5.062218084
39.5,2.5,5.0378027
39.5,3,5.008243692
39.5,3.5,4.973707634
39.5,4,4.934388531
39.5,4.5,4.890506081
39.5,5,4.842303517
39.5,5.5,4.790045038
39.5,6,4.734012857
39.5,6.5,4.674503926
39.5,7,4.611826418
39.5,7.5,4.546296076
39.5,8,4.478232518
39.5,8.5,4.407955621
39.5,9,4.335782078
39.5,9.5,4.262022215
39.5,10,4.186977148
39.5,10.5,4.110936307
39.5,11,4.03417539
39.5,11.5,3.956954728
39.5,12,3.879518069
39.5,12.5,3.80209176
39.5,13,3.724884293
39.5,13.5,3.648086174
39.5,14,3.571870076
39.5,14.5,3.496391233
39.5,15,3.421788017
39.5,15.5,3.348182677
39.5,16,3.275682184
39.5,16.5,3.204379155
39.5,17,3.13435282
39.5,17.5,3.065670018
39.5,18,2.998386189
39.5,18.5,2.932546345
39.5,19,2.868186019
39.5,19.5,2.80533217
39.5,20,2.744004039
40,-20,2.690042257
40,-19.5,2.748456621
40,-19,2.808258501
40,-18.5,2.869424547
40,-18,2.931924039
40,-17.5,2.995718132
40,-17,3.060759066
40,-16.5,3.126989352
40,-16,3.194340942
40,-15.5,3.26273439
40,-15,3.332078038
40,-14.5,3.402267219
40,-14,3.473183524
40,-13.5,3.54469415
40,-13,3.616651354
40,-12.5,3.688892049
40,-12,3.761237583
40,-11.5,3.833493723
40,-11,3.90545089
40,-10.5,3.976884674
40,-10,4.047556654
40,-9.5,4.117215555
40,-9,4.185598737
40,-8.5,4.25243404
40,-8,4.317441949
40,-7.5,4.380338073
40,-7,4.440835879
40,-6.5,4.498649635
40,-6,4.553497485
40,-5.5,4.605104586
40,-5,4.653206211
40,-4.5,4.697550752
40,-4,4.73790253
40,-3.5,4.774044361
40,-3,4.805779826
40,-2.5,4.832935212
40,-2,4.855361122
40,-1.5,4.872933763
40,-1,4.885555926
40,-0.5,4.893157702
40,0,4.895696962
40,0.5,4.893159626
40,1,4.885559759
40,1.5,4.872939476
40,2,4.855368673
40,2.5,4.832944545
40,3,4.805790874
40,3.5,4.774057044
40,4,4.737916759
40,4.5,4.69756643
40,5,4.653223234
40,5.5,4.605122844
40,6,4.553516866
40,6.5,4.498670022
40,7,4.440857156
40,7.5,4.380360123
40,8,4.317464659
40,8.5,4.252457298
40,9,4.185622436
40,9.5,4.117239592
40,10,4.047580933
40,10.5,3.976909103
40,11,3.905475385
40,11.5,3.833518206
40,12,3.761261982
40,12.5,3.688916299
40,13,3.616675397
40,13.5,3.544717935
40,14,3.473207004
40,14.5,3.402290353
40,15,3.332100793
40,15.5,3.262756736
40,16,3.194362852
40,16.5,3.127010808
40,17,3.060780049
40,17.5,2.995738631
40,18,2.931944043
40,18.5,2.869444049
40,19,2.808277497
40,19.5,2.748475108
40,20,2.690060235
40.5,-20,2.637392247
40.5,-19.5,2.693020879
40.5,-19,2.749910044
40.5,-18.5,2.808033113
40.5,-18,2.867356455
40.5,-17.5,2.927838777
40.5,-17,2.989430443
40.5,-16.5,3.052072771
40.5,-16,3.115697329
40.5,-15.5,3.18022524
40.5,-15,3.245566501
40.5,-14.5,3.311619352
40.5,-14,3.378269691
40.5,-13.5,3.44539058
40.5,-13,3.512841852
40.5,-12.5,3.580469849
40.5,-12,3.648107327
40.5,-11.5,3.715573539
40.5,-11,3.782674545
40.5,-10.5,3.849203754
40.5,-10,3.914942729
40.5,-9.5,3.97966227
40.5,-9,4.043123775
40.5,-8.5,4.105080891
40.5,-8,4.165281419
40.5,-7.5,4.223469477
40.5,-7,4.27938786
40.5,-6.5,4.332780574
40.5,-6,4.38339546
40.5,-5.5,4.430986881
40.5,-5,4.475318374
40.5,-4.5,4.516165225
40.5,-4,4.553316895
40.5,-3.5,4.58657926
40.5,-3,4.615776605
40.5,-2.5,4.640753371
40.5,-2,4.661375622
40.5,-1.5,4.677532247
40.5,-1,4.689135906
40.5,-0.5,4.696123732
40.5,0,4.698457815
40.5,0.5,4.696125481
40.5,1,4.689139391
40.5,1.5,4.677537443
40.5,2,4.661382492
40.5,2.5,4.640761866
40.5,3,4.615786666
40.5,3.5,4.586590818
40.5,4,4.553329872
40.5,4.5,4.516179536
40.5,5,4.475333928
40.5,5.5,4.431003581
40.5,6,4.383413206
40.5,6.5,4.332799264
40.5,7,4.279407391
40.5,7.5,4.223489744
40.5,8,4.165302322
40.5,8.5,4.105102329
40.5,9,4.043145653
40.5,9.5,3.979684493
40.5,10,3.914965211
40.5,10.5,3.849226411
40.5,11,3.782697299
40.5,11.5,3.715596318
40.5,12,3.648130063
40.5,12.5,3.580492483
40.5,13,3.512864328
40.5,13.5,3.445412848
40.5,14,3.378291707
40.5,14.5,3.311641078
40.5,15,3.245587902
40.5,15.5,3.180246286
40.5,16,3.115717996
40.5,16.5,3.052093036
40.5,17,2.989450289
40.5,17.5,2.92785819
40.5,18,2.867375423
40.5,18.5,2.808051629
40.5,19,2.749928101
40.5,19.5,2.693038472
40.5,20,2.637409376
41,-20,2.586049563
41,-19.5,2.639016537
41,-19,2.693127512
41,-18.5,2.748353296
41,-18,2.804658079
41,-17.5,2.86199886
41,-17,2.920324853
41,-16.5,2.979576894
41,-16,3.03968684
41,-15.5,3.100576997
41,-15,3.162159563
41,-14.5,3.22433612
41,-14,3.286997187
41,-13.5,3.350021842
41,-13,3.413277458
41,-12.5,3.476619552
41,-12,3.539891777
41,-11.5,3.602926088
41,-11,3.665543086
41,-10.5,3.727552578
41,-10,3.788754348
41,-9.5,3.848939168
41,-9,3.907890034
41,-8.5,3.96538364
41,-8,4.021192069
41,-7.5,4.075084672
41,-7,4.126830128
41,-6.5,4.176198623
41,-6,4.222964112
41,-5.5,4.266906629
41,-5,4.307814565
41,-4.5,4.345486889
41,-4,4.379735255
41,-3.5,4.410385949
41,-3,4.437281656
41,-2.5,4.460283008
41,-2,4.479269923
41,-1.5,4.494142704
41,-1,4.504822925
41,-0.5,4.511254101
41,0,4.513402155
41,0.5,4.511255694
41,1,4.5048261
41,1.5,4.494147438
41,2,4.479276184
41,2.5,4.460290754
41,3,4.437290834
41,3.5,4.410396501
41,4,4.379747111
41,4.5,4.345499974
41,5,4.307828799
41,5.5,4.266921928
41,6,4.222980386
41,6.5,4.176215782
41,7,4.126848081
41,7.5,4.075103325
41,8,4.021211332
41,8.5,3.965403424
41,9,3.907910251
41,9.5,3.848959734
41,10,3.788775184
41,10.5,3.727573607
41,11,3.665564237
41,11.5,3.602947293
41,12,3.539912975
41,12.5,3.476640686
41,13,3.413298476
41,13.5,3.350042697
41,14,3.287017836
41,14.5,3.224356527
41,15,3.162179692
41,15.5,3.10059682
41,16,3.039706333
41,16.5,2.979596034
41,17,2.920343622
41,17.5,2.862017242
41,18,2.804676063
41,18.5,2.748370872
41,19,2.693144672
41,19.5,2.639033276
41,20,2.586065878
41.5,-20,2.536022878
41.5,-19.5,2.586448603
41.5,-19,2.637911504
41.5,-18.5,2.690380444
41.5,-18,2.743818063
41.5,-17.5,2.79818027
41.5,-17,2.853415738
41.5,-16.5,2.909465396
41.5,-16,2.96626193
41.5,-15.5,3.023729311
41.5,-15,3.081782338
41.5,-14.5,3.140326244
41.5,-14,3.199256346
41.5,-13.5,3.258457781
41.5,-13,3.317805332
41.5,-12.5,3.377163358
41.5,-12,3.436385867
41.5,-11.5,3.495316722
41.5,-11,3.553790015
41.5,-10.5,3.611630624
41.5,-10,3.668654942
41.5,-9.5,3.724671818
41.5,-9,3.779483677
41.5,-8.5,3.832887839
41.5,-8,3.88467801
41.5,-7.5,3.934645942
41.5,-7,3.982583215
41.5,-6.5,4.028283133
41.5,-6,4.071542683
41.5,-5.5,4.112164522
41.5,-5,4.149958952
41.5,-4.5,4.184745842
41.5,-4,4.216356459
41.5,-3.5,4.244635169
41.5,-3,4.269440998
41.5,-2.5,4.290649005
41.5,-2,4.308151489
41.5,-1.5,4.321858986
41.5,-1,4.331701084
41.5,-0.5,4.337627051
41.5,0,4.33960627
41.5,0.5,4.337628504
41.5,1,4.331703981
41.5,1.5,4.321863307
41.5,2,4.308157206
41.5,2.5,4.290656081
41.5,3,4.269449387
41.5,3.5,4.244644818
41.5,4,4.216367308
41.5,4.5,4.184757826
41.5,5,4.149971999
41.5,5.5,4.112178557
41.5,6,4.071557629
41.5,6.5,4.028298908
41.5,7,3.982599738
41.5,7.5,3.934663131
41.5,8,3.884695783
41.5,8.5,3.832906115
41.5,9,3.779502379
41.5,9.5,3.724690869
41.5,10,3.668674269
41.5,10.5,3.611650157
41.5,11,3.553809689
41.5,11.5,3.495336475
41.5,12,3.436405642
41.5,12.5,3.377183101
41.5,13,3.317824994
41.5,13.5,3.258477319
41.5,14,3.199275718
41.5,14.5,3.140345414
41.5,15,3.081801275
41.5,15.5,3.023747985
41.5,16,2.966280317
41.5,16.5,2.909483472
41.5,17,2.853433487
41.5,17.5,2.798197675
41.5,18,2.743835111
41.5,18.5,2.690397125
41.5,19,2.637927808
41.5,19.5,2.586464526
41.5,20,2.536038414
42,-20,2.487315709
42,-19.5,2.535316731
42,-19,2.584257099
42,-18.5,2.634104268
42,-18,2.684819855
42,-17.5,2.736359199
42,-17,2.78867093
42,-16.5,2.841696541
42,-16,2.895369974
42,-15.5,2.949617225
42,-15,3.004355988
42,-14.5,3.05949534
42,-14,3.114935484
42,-13.5,3.170567568
42,-13,3.226273579
42,-12.5,3.281926349
42,-12,3.337389671
42,-11.5,3.39251854
42,-11,3.447159542
42,-10.5,3.50115139
42,-10,3.554325622
42,-9.5,3.606507458
42,-9,3.65751682
42,-8.5,3.707169516
42,-8,3.755278557
42,-7.5,3.801655618
42,-7,3.846112599
42,-6.5,3.888463272
42,-6,3.928524986
42,-5.5,3.966120391
42,-5,4.001079147
42,-4.5,4.033239598
42,-4,4.062450369
42,-3.5,4.088571855
42,-3,4.111477594
42,-2.5,4.131055489
42,-2,4.147208885
42,-1.5,4.159857468
42,-1,4.168938012
42,-0.5,4.174404946
42,0,4.176230767
